scid,message_count,percentage_of_total
985412007811481600,8,0.0
974223377381720065,8,0.0
971801153318420481,8,0.0
914610055953448963,8,0.0
997767219938721792,8,0.0
828085087906103296,8,0.0
1004461046688645121,8,0.0
965513046206382081,8,0.0
978744569131761665,8,0.0
988853479146979329,8,0.0
949464574639013889,8,0.0
965397597648322561,8,0.0
1006911858074189825,8,0.0
804842511636561921,8,0.0
989682510968258561,8,0.0
998017908625309696,8,0.0
985196503448485889,8,0.0
857346390896541696,8,0.0
769456928879214593,8,0.0
1006393988171825153,8,0.0
1001745252929896448,8,0.0
999862889130754048,8,0.0
964369554239586307,8,0.0
1005866222594752513,8,0.0
960168320350420993,8,0.0
1006194976527876097,8,0.0
1007150452133199873,8,0.0
938146201990266881,8,0.0
989979379051593728,8,0.0
992447782553649153,8,0.0
989663819188404225,8,0.0
968130983500054529,8,0.0
999898073420791814,8,0.0
970065024551616512,8,0.0
910026192080404480,8,0.0
1007820054637838337,8,0.0
1004296119979212801,8,0.0
1003159224863555584,8,0.0
1002255426416541696,8,0.0
1004871164470689793,8,0.0
1006784314661076993,8,0.0
985122836155334657,8,0.0
997704547729604609,8,0.0
1000638044759130112,8,0.0
1002938223110062081,8,0.0
947117117330554881,8,0.0
968868755698024448,8,0.0
845460670190190592,8,0.0
970106805901918214,8,0.0
993001936550559745,8,0.0
1007648530820366336,8,0.0
891043123719372808,8,0.0
1006041044884455424,8,0.0
1003442898904023040,8,0.0
1007851940692230147,8,0.0
950973104583737347,8,0.0
935130241465319426,8,0.0
998773273044189184,8,0.0
1007007515716681729,8,0.0
1005339556421894144,8,0.0
850056628827783172,8,0.0
988176179992723457,8,0.0
910117451532468225,8,0.0
890505462600695809,8,0.0
980033196889800705,8,0.0
997989321220882433,8,0.0
1004766710923722752,8,0.0
855848856008327169,8,0.0
983259164057206784,8,0.0
970428962839199745,8,0.0
994344440138629121,8,0.0
992798526768087041,8,0.0
938953243360428033,8,0.0
974235472124903425,8,0.0
912062487466672130,8,0.0
981330620556509186,8,0.0
983061251851812865,8,0.0
934272622436155392,8,0.0
916329692121137154,8,0.0
952730124034834432,8,0.0
1002983303172784128,8,0.0
991989286322962432,8,0.0
991240518941605895,8,0.0
940015371539251200,8,0.0
1002483025182785537,8,0.0
982136562611453956,8,0.0
987866117642256385,8,0.0
1002365377594327041,8,0.0
969115046411698177,8,0.0
914499005242146820,8,0.0
998071784636088321,8,0.0
962619131757395969,8,0.0
965394299034468353,8,0.0
879515843788210177,8,0.0
1001683680234700801,8,0.0
967808826572800001,8,0.0
982551078560399361,8,0.0
917087255640014849,8,0.0
984199246425161729,8,0.0
968567489561690113,8,0.0
952719128926158849,8,0.0
1005502284227805184,8,0.0
848875753319563264,8,0.0
850056628827783169,8,0.0
965942955327225857,8,0.0
989473603664281600,8,0.0
927860270573223936,8,0.0
978762161419059200,8,0.0
857339793860263936,8,0.0
952990708633894913,8,0.0
998149850027917313,8,0.0
975407551463424000,8,0.0
938365004761595905,8,0.0
972188181393965056,8,0.0
997294429973577728,8,0.0
994590730831003648,8,0.0
1004635868982214657,8,0.0
974602709028110337,8,0.0
983680276853358605,7,0.0
1003604527229108227,7,0.0
860207320170758145,7,0.0
987637419202183168,7,0.0
1003394520421433345,7,0.0
802511546957561857,7,0.0
987064573717708801,7,0.0
997641875519766528,7,0.0
1004387379438092289,7,0.0
761097342026579969,7,0.0
963897863621378049,7,0.0
984183853185695745,7,0.0
964657626200342529,7,0.0
849760860172713991,7,0.0
998921707045060609,7,0.0
1002732614429835264,7,0.0
1007553972885258241,7,0.0
1005893710412316672,7,0.0
995031634880430080,7,0.0
988714940669165568,7,0.0
873052914499387393,7,0.0
804316945073045505,7,0.0
994291663605399553,7,0.0
1007673819727593473,7,0.0
949138019652009985,7,0.0
911668862398496769,7,0.0
954539920230187009,7,0.0
1004193865360539648,7,0.0
975079896982683650,7,0.0
977774800023388164,7,0.0
964502595163389953,7,0.0
948167150947860480,7,0.0
970350897534140416,7,0.0
881958958711111681,7,0.0
879632392024096769,7,0.0
778530098851020801,7,0.0
989232810686545920,7,0.0
1007820054637838339,7,0.0
878343764400340993,7,0.0
1006147697436852225,7,0.0
989613241695600641,7,0.0
997237255385382915,7,0.0
862066594342633474,7,0.0
1005868421482348545,7,0.0
930451819430412289,7,0.0
1007627640089411585,7,0.0
953729580090916865,7,0.0
887995277414498308,7,0.0
889996388591009793,7,0.0
970594989090406401,7,0.0
959957214082039808,7,0.0
977425155213164546,7,0.0
974762138175602689,7,0.0
883205804883312641,7,0.0
941724012728811520,7,0.0
889882039399874561,7,0.0
999724350661328896,7,0.0
958218886100811783,7,0.0
957229325729595393,7,0.0
778522402337456128,7,0.0
858075367076528132,7,0.0
1007710103561568256,7,0.0
999981636358569985,7,0.0
987020593309024256,7,0.0
965951751449477121,7,0.0
974812715592646656,7,0.0
880674729132883968,7,0.0
1006222464251461632,7,0.0
975288804260249601,7,0.0
1006071831235264512,7,0.0
835176937973678084,7,0.0
940017570630795264,7,0.0
885841334166683649,7,0.0
910434110839259136,7,0.0
888934260546994179,7,0.0
932286904393859073,7,0.0
892074465645494279,7,0.0
871702714138558470,7,0.0
987562652517728260,7,0.0
990033255046643713,7,0.0
986397170208014337,7,0.0
1002483025183965185,7,0.0
999690265866665985,7,0.0
1001933269487845376,7,0.0
909155378794135553,7,0.0
810028907907645440,7,0.0
990871083032969216,7,0.0
1004538012490530816,7,0.0
939158852069163009,7,0.0
995377981120708609,7,0.0
799827639086153729,7,0.0
981897968580165635,7,0.0
992956856650694656,7,0.0
1005294476494897152,7,0.0
964047397197381633,7,0.0
861663073538146305,7,0.0
1007725496669896704,7,0.0
986022236682452992,7,0.0
976768746931355649,7,0.0
989501091398025217,7,0.0
1007562769046175745,7,0.0
989527479798071296,7,0.0
988227856966877185,7,0.0
991074492675784704,7,0.0
796916132297244673,7,0.0
997118508036521985,7,0.0
971522976903069696,7,0.0
851123155097026560,7,0.0
996812843721228290,7,0.0
946284786952830977,7,0.0
926459492739383297,7,0.0
967055661212762112,7,0.0
1004465444654743553,7,0.0
978058473948315649,7,0.0
956306835355926529,7,0.0
998168541589209088,7,0.0
782437763204055040,7,0.0
893202564530634753,7,0.0
982773179802583064,7,0.0
972482850592260098,7,0.0
920385790524391427,7,0.0
933411704821907457,7,0.0
992994239825838080,7,0.0
1002513811511836673,7,0.0
1001602316463964161,7,0.0
892985960762441729,7,0.0
917984457237594113,7,0.0
973230518357393409,7,0.0
1006359903293079552,7,0.0
884881460645068801,7,0.0
1005824441117966337,7,0.0
889742401447657478,7,0.0
999895874439020545,7,0.0
1001693575991918593,7,0.0
765848331783110657,7,0.0
974536738130690048,7,0.0
980875422797725696,7,0.0
996992064150175745,7,0.0
828704113047306241,7,0.0
778520203286151168,7,0.0
995593485336182785,7,0.0
997034945206616065,7,0.0
1000316987313029121,7,0.0
1002997596633300993,7,0.0
1002373074108153857,7,0.0
900509918839439361,7,0.0
1005547364074913793,7,0.0
963968232434171905,7,0.0
966119976718958593,7,0.0
981452666476429313,7,0.0
993902436559814657,7,0.0
997881569162821633,7,0.0
997237255385382914,7,0.0
992525847896195072,7,0.0
984243227065974785,7,0.0
963201872772071425,7,0.0
838891088162324481,7,0.0
983668182306390016,7,0.0
908539652228448257,7,0.0
886641778647564327,7,0.0
988765518215839745,7,0.0
1006174085884477441,7,0.0
1001697973923741696,7,0.0
908382422035136512,7,0.0
907334587519795205,7,0.0
1000114677174960132,7,0.0
925593077668446212,7,0.0
989768272762306561,7,0.0
825281333233778688,7,0.0
697744581443387393,7,0.0
1007234014906286081,7,0.0
1006175185275518977,7,0.0
925355583227625472,7,0.0
949899981196623873,7,0.0
742664029562404864,7,0.0
1005487990528081920,7,0.0
881339933599137792,7,0.0
1006564412353871872,7,0.0
1000815066140901377,7,0.0
991626447479242753,7,0.0
938294635991334912,7,0.0
994523660770344982,7,0.0
987429611570790428,7,0.0
963857181755375617,7,0.0
952374981827493888,7,0.0
1005805749322186752,7,0.0
1003924485054005249,7,0.0
987657210482196481,7,0.0
849146233092374531,7,0.0
955248005839126529,7,0.0
994562143563284490,7,0.0
1006830494227300352,7,0.0
1007562769078616065,7,0.0
980728088197857285,7,0.0
998607246692253697,7,0.0
1007348364136218625,7,0.0
966970998648340482,7,0.0
777937462011559937,7,0.0
996305969017716754,7,0.0
990889774709473281,7,0.0
954239753528213509,7,0.0
998795263335202817,7,0.0
909467640090198018,7,0.0
996625926820528128,7,0.0
862606454519431169,7,0.0
1002938223108358145,7,0.0
996982168601296917,7,0.0
997432968439791623,7,0.0
927445754770751489,7,0.0
1007734292842676224,7,0.0
971237103825584130,7,0.0
821503411373801472,7,0.0
1003007492232380417,7,0.0
989031600011870209,7,0.0
1006849185881718785,7,0.0
906682577074257921,7,0.0
1006175185216536577,7,0.0
1000061900641861633,7,0.0
989468106211328001,7,0.0
734279153851629569,7,0.0
997019552035045378,7,0.0
996488487880425473,7,0.0
892987060233437184,7,0.0
902052533683290112,7,0.0
820413795275767808,7,0.0
922099929078169600,7,0.0
999279048467677185,7,0.0
921586457257902080,7,0.0
951479979408556033,7,0.0
885982071846141953,7,0.0
841905949162078208,7,0.0
1002848063242371073,7,0.0
783597747933675521,7,0.0
915710667162255361,7,0.0
963550418045370369,7,0.0
934642058410328066,7,0.0
967055661220888577,7,0.0
994844717931823114,7,0.0
997470351712649217,7,0.0
946323269837127682,7,0.0
972928152748032001,7,0.0
1002069609028190208,7,0.0
793999127914348544,7,0.0
878334968310726657,7,0.0
972953441542602753,7,0.0
884545010094309377,7,0.0
920385790524391428,7,0.0
1006257648746430470,7,0.0
996677603904389120,7,0.0
1007517689042239489,7,0.0
920099917569654784,7,0.0
965625196420661249,7,0.0
900033830252576771,7,0.0
993339486620024833,7,0.0
888940857485033473,7,0.0
984046414309163009,7,0.0
998141053801267200,7,0.0
985894693443928065,7,0.0
1007590256806264832,7,0.0
984054110860673024,7,0.0
971025997504446465,7,0.0
998979981146980352,7,0.0
945066527967870976,7,0.0
972482850592260100,7,0.0
974708262161940482,7,0.0
984765494874341377,7,0.0
983205287929184257,7,0.0
981452666476167168,7,0.0
1005894809852903429,7,0.0
929538125369507841,7,0.0
984127778167783424,7,0.0
985439495563771905,7,0.0
946237507977871360,7,0.0
940502455290757120,7,0.0
993327391904169984,7,0.0
848306206199513089,7,0.0
1006803006419173376,7,0.0
994263076244094977,7,0.0
867910498647539713,7,0.0
995825482374643713,7,0.0
1005647419727740929,7,0.0
920786012727017472,7,0.0
977709928793374720,7,0.0
1007495698880462849,7,0.0
1004562201723404289,7,0.0
982549978891223046,7,0.0
977529608901099521,7,0.0
909638064445915137,7,0.0
863302445345210368,7,0.0
971749476157554689,7,0.0
976899588843110401,7,0.0
941252322253799425,7,0.0
998436822504374273,7,0.0
991805667816374273,7,0.0
990349914486013953,7,0.0
778518004249460736,7,0.0
992627003137130497,7,0.0
964657626266927104,7,0.0
1005816744602763265,7,0.0
965521842319458305,7,0.0
862688917870804996,7,0.0
1007607848941518853,7,0.0
1004462146139455489,7,0.0
1006034447804071939,7,0.0
1005291177931177985,7,0.0
1004008047962619905,7,0.0
966853350921404417,7,0.0
1006314823249952768,7,0.0
920794808780914689,7,0.0
919318164733034497,7,0.0
939938405802573830,7,0.0
983622002753929217,7,0.0
999512144785637377,7,0.0
921259902316707841,7,0.0
980743481340526619,7,0.0
1002362078919393281,7,0.0
881366321891770368,7,0.0
991989286322962433,7,0.0
952780701625745409,7,0.0
943007142776864769,7,0.0
989702302177099777,7,0.0
893267435781357568,7,0.0
1003761757284335617,7,0.0
901301567277039616,7,0.0
918567198319837184,7,0.0
994714975652937729,7,0.0
1006031149219315719,7,0.0
1000440132577722369,7,0.0
945825191124402176,7,0.0
983162406985728001,7,0.0
996817241764003850,7,0.0
1005866222597177355,7,0.0
999384601501892608,7,0.0
999369208241717248,7,0.0
922944354095988742,7,0.0
998353259547852801,7,0.0
897226777042026496,7,0.0
973737393322852353,7,0.0
987562652517728258,7,0.0
912915708489367553,7,0.0
969797843031359489,7,0.0
917898695266533377,7,0.0
1006828295249264640,7,0.0
1005933292721340417,7,0.0
998686411618648065,7,0.0
989739685428854785,7,0.0
995048127587745798,7,0.0
1003945375758483457,7,0.0
925408359836024833,7,0.0
1002232336618487808,7,0.0
993148171662000128,7,0.0
985150323942227968,7,0.0
934554097441046529,7,0.0
942885097079242753,7,0.0
989719894241968128,7,0.0
994935977460760576,7,0.0
968276119057006593,7,0.0
1007555072498073601,7,0.0
985496670073782273,7,0.0
998644630179938305,7,0.0
971233805321502721,7,0.0
970326708312408064,7,0.0
991073393184538624,7,0.0
973868235164614656,7,0.0
1004964623012593664,7,0.0
978657707833360385,7,0.0
956334323177160705,7,0.0
969240390751944704,7,0.0
952127591721009153,7,0.0
756936790034219009,7,0.0
1000197140627652609,7,0.0
964909414325026816,7,0.0
996700693710176257,7,0.0
746108799519490048,7,0.0
925766800389963776,7,0.0
957716409416351745,7,0.0
1002255426416476160,7,0.0
983262462566531072,7,0.0
950780690000904192,7,0.0
751389753764937728,7,0.0
989808954666713088,7,0.0
906412097219461123,7,0.0
953637221161959424,7,0.0
970863269793431553,7,0.0
970156283933556737,7,0.0
957274405588238337,7,0.0
982148657260068865,7,0.0
1002907436699615233,7,0.0
1001354926331658240,7,0.0
997670462884675585,7,0.0
958274961343315969,7,0.0
999561622792568832,7,0.0
977619768737660929,7,0.0
969020488311767040,7,0.0
978982063782363138,7,0.0
1003192210305908736,7,0.0
1007866234118930433,7,0.0
807548409735086081,7,0.0
834695351881433089,7,0.0
955355757917700097,7,0.0
989649525587640321,7,0.0
1003326350673707008,7,0.0
820238973021847556,7,0.0
999029459226132481,7,0.0
959481125417713665,7,0.0
982460918566617090,7,0.0
946316672862388225,7,0.0
1007203228706013184,7,0.0
949575625285632000,7,0.0
985584631008854017,7,0.0
975584572782018560,7,0.0
944300168508473344,7,0.0
1001682580736114689,7,0.0
882906737672781825,7,0.0
998363155269746692,7,0.0
998071784638971905,7,0.0
994562143563284492,7,0.0
987397725835427841,7,0.0
983198690726969346,7,0.0
814320301900496896,7,0.0
1007201029579538433,7,0.0
990995327804899328,7,0.0
927025741415251968,7,0.0
968117789295509505,7,0.0
941446935699456002,7,0.0
953838431741673483,7,0.0
1002334591119327233,7,0.0
977270124060868609,7,0.0
995825482444308481,7,0.0
978243191902502913,7,0.0
998811755979866113,7,0.0
960012189697114113,7,0.0
1006951440498688001,7,0.0
771407462601523201,7,0.0
984427944749891585,7,0.0
980061784211062785,7,0.0
984155265906245633,7,0.0
989739685428854786,7,0.0
997883768096555009,7,0.0
966677429010169858,7,0.0
1006999819092099072,7,0.0
1002334591118344193,7,0.0
888944156021424134,7,0.0
997348305952636928,7,0.0
968862158738292738,7,0.0
1004950329314443266,7,0.0
972538925573210112,7,0.0
933929574817660929,7,0.0
929339113804136449,7,0.0
972082628231954433,7,0.0
994264175869493249,7,0.0
984166261106868225,7,0.0
879580714973855745,7,0.0
1003711179664719872,7,0.0
936564004635475969,7,0.0
976181607621001217,7,0.0
767036903798013953,7,0.0
993628658171772929,7,0.0
975312993375879169,7,0.0
921182936543789060,7,0.0
972621389004800001,7,0.0
995043729574264833,7,0.0
1003714478266187777,7,0.0
1005291177934389248,7,0.0
1003711179664588801,7,0.0
967353628730327041,7,0.0
991165752123785216,7,0.0
989373548131450882,7,0.0
954774116146610177,7,0.0
1002456637017358337,7,0.0
971809949379264513,7,0.0
979294325106737153,7,0.0
964340966859210753,7,0.0
632984446076059648,7,0.0
950153968329097217,7,0.0
848871355322597377,7,0.0
882907837188276225,7,0.0
975516403174932481,7,0.0
978414715792195585,7,0.0
1005023996660088833,7,0.0
967095243553308673,7,0.0
1002532503267377153,7,0.0
1006889867855986688,7,0.0
919551261170860033,7,0.0
998765576468037633,7,0.0
958547640160747521,7,0.0
890488969928245248,7,0.0
991101980370141186,7,0.0
831830024513650689,7,0.0
998619341459357696,7,0.0
1004889856150274049,7,0.0
849261681834196993,7,0.0
971322865853530113,7,0.0
1001063555751870465,7,0.0
979714338481307648,7,0.0
990934854627950593,7,0.0
940256164715167745,7,0.0
1003504471576870912,7,0.0
926658504343945218,7,0.0
996068474411614208,7,0.0
977270124060868610,7,0.0
992029968240607232,7,0.0
994844717931823124,7,0.0
998633635038691329,7,0.0
886608793411452929,7,0.0
970268434160222208,7,0.0
954050637476134912,7,0.0
982400445448257536,7,0.0
958491565084049409,7,0.0
938666270957305857,7,0.0
993060210556272641,7,0.0
980586251115036679,7,0.0
811049254803406849,7,0.0
996257590389964801,7,0.0
1003208702836801536,7,0.0
876338255177121792,7,0.0
997757324384075777,7,0.0
948955500656066561,7,0.0
1005866222597177349,7,0.0
994844717931823108,7,0.0
883080460467961856,7,0.0
762924730311049217,7,0.0
986316905879568384,7,0.0
970807194829979649,7,0.0
927213757799989248,7,0.0
923373163580424193,7,0.0
826765673959718912,7,0.0
915921773422837761,7,0.0
1006031149219119106,7,0.0
864998991949135872,7,0.0
1003784847109783553,7,0.0
905885431202447361,7,0.0
978090359772807169,7,0.0
934518912984023041,7,0.0
948515696044605442,7,0.0
993647349900705802,7,0.0
1000322484821426177,7,0.0
881240977568301057,7,0.0
991883733125627904,7,0.0
1007206527312330753,7,0.0
982334474772611073,7,0.0
970435559958904833,7,0.0
977427354356744193,7,0.0
997304325585108992,7,0.0
943479932790243329,7,0.0
970810493287137280,7,0.0
1000883235900686336,7,0.0
970957827885170689,7,0.0
1006219165885202432,7,0.0
863268360448442368,7,0.0
997356002540322817,7,0.0
758383747345481728,7,0.0
1007314279315800065,7,0.0
981492248948703233,7,0.0
921638134357229569,7,0.0
847115435172167680,7,0.0
958355225570181129,7,0.0
839003238389055488,7,0.0
761097342026842113,7,0.0
762935725436174337,7,0.0
767131461844467713,7,0.0
995048127587745807,7,0.0
1001722163143245825,7,0.0
941369969980735489,7,0.0
989365851568275457,7,0.0
875420163073703937,7,0.0
1005822242069413889,7,0.0
992020072663351297,7,0.0
987531866315620352,7,0.0
921211523814195201,7,0.0
1003168020974141440,7,0.0
1001556136864448513,7,0.0
761598719252955137,7,0.0
936591492444258304,7,0.0
999127315791740928,7,0.0
1003712279190568961,7,0.0
1003443998461919233,7,0.0
994425804049874945,7,0.0
909498426472202241,7,0.0
778461929205268481,7,0.0
1002583080927952898,7,0.0
954136399380873216,7,0.0
1002796386027110401,7,0.0
1001758447009005569,7,0.0
919427016316813313,7,0.0
989443916845416449,7,0.0
915479769727500288,7,0.0
984274013119184897,7,0.0
999503348855013376,7,0.0
993307600734584833,7,0.0
972928152748032000,7,0.0
941736107339153409,7,0.0
954274937993756673,7,0.0
996617130680188929,7,0.0
885317966614757377,7,0.0
972658772405321728,7,0.0
1000749095546060801,7,0.0
1007732093677273089,7,0.0
989706700192874497,7,0.0
996380735723667457,7,0.0
984180554605985793,7,0.0
850081917572349953,7,0.0
983027166914347009,7,0.0
1001257069817298944,7,0.0
997191075769221121,7,0.0
801838645858992129,7,0.0
810791969101643777,7,0.0
978242092387532800,7,0.0
992788631277469696,7,0.0
978115648740327425,7,0.0
997318619090780161,7,0.0
982484008326135810,7,0.0
975323988596883457,7,0.0
912903614028054530,7,0.0
1000316987312242689,7,0.0
985503267232022529,7,0.0
998337866363895809,7,0.0
999039354817544193,7,0.0
970202463370936320,7,0.0
854253464664080385,7,0.0
835235212032737281,7,0.0
982773179807236113,7,0.0
980375145043722241,7,0.0
840301761604288513,7,0.0
905744693744369665,7,0.0
836866887324270593,7,0.0
962146341591711745,7,0.0
994722672109944832,7,0.0
815954176144179201,7,0.0
1007607848941518850,7,0.0
895946945656913921,7,0.0
952733422771372033,7,0.0
759994531910713345,7,0.0
1007378050961178624,7,0.0
943028033593933830,7,0.0
1004186168840683521,7,0.0
980743481340526622,7,0.0
881972152855560193,7,0.0
1002751306193240064,7,0.0
989005211658616834,7,0.0
946237507883433985,7,0.0
992886487694704641,7,0.0
969032583003111424,7,0.0
996799649572716545,7,0.0
956092430729478144,7,0.0
991393350948552704,7,0.0
997550616123473921,7,0.0
938164893595074560,7,0.0
777639494536462337,7,0.0
997191075765354497,7,0.0
997990420864237569,7,0.0
1006459958793994240,7,0.0
886872676235083777,7,0.0
975968302279491585,7,0.0
996182823789068288,7,0.0
722486891640324097,7,0.0
997552815215083521,7,0.0
998353259552505857,7,0.0
925075207592673280,7,0.0
991644039721189376,7,0.0
950240829846061057,7,0.0
949913175286808576,7,0.0
892613226335764482,7,0.0
994657801012510755,7,0.0
983442782532796417,7,0.0
1002483025184882689,7,0.0
964642233049546754,7,0.0
983507653602574337,7,0.0
996177326132756481,7,0.0
993924426847617024,7,0.0
1002918431792824321,7,0.0
942690483405062145,7,0.0
929655773223976961,7,0.0
871176048225419265,7,0.0
839949917933928448,7,0.0
1005822242074198017,7,0.0
1002978904939954177,7,0.0
960438800220028928,7,0.0
986446648281595904,7,0.0
961759313547034625,7,0.0
1004135591192035328,7,0.0
999096529350230017,7,0.0
1006829394736775168,7,0.0
843152795238858753,7,0.0
993569284586274817,7,0.0
795785834344153088,7,0.0
1005589145643646976,7,0.0
938236362016751616,7,0.0
1003340644379525121,7,0.0
864990195822034945,7,0.0
997286733384843264,7,0.0
1007407737807372289,7,0.0
929354506895097856,7,0.0
926427606986653697,7,0.0
1004254338492334081,7,0.0
996122350534000641,7,0.0
989829845454618625,7,0.0
769602064470769664,7,0.0
983163506486542336,7,0.0
932891635808993281,7,0.0
980093669910773761,7,0.0
1007562769078550529,7,0.0
955317274964393984,7,0.0
965502051257548808,7,0.0
938688261069668353,7,0.0
996013498818625536,7,0.0
1007427529091842057,7,0.0
1007856338679431168,7,0.0
977123889036263425,7,0.0
984507109652561920,7,0.0
1002192754187829249,7,0.0
965008370547687425,7,0.0
708999182471659520,7,0.0
1004485235882459137,7,0.0
998657824210223105,7,0.0
999185589837758468,7,0.0
781315161881247744,7,0.0
927905350533447680,7,0.0
789319606445146113,7,0.0
939288594563137540,7,0.0
996413721230573568,7,0.0
799529671386464256,7,0.0
969628518357139456,7,0.0
972562015346360320,7,0.0
887243211584831488,7,0.0
969533960376745985,7,0.0
927264335301640192,7,0.0
970437758819041280,7,0.0
783091972556652545,7,0.0
972642279713341441,7,0.0
991900225831436288,7,0.0
946570660090085377,7,0.0
969761559144890369,7,0.0
920652971844829185,7,0.0
1000267509236760580,7,0.0
995881557507702785,7,0.0
997994818733801473,7,0.0
940684974254915585,7,0.0
997575904960643073,7,0.0
758314478079508480,7,0.0
952196860909649920,7,0.0
941711918148222976,7,0.0
947100624487317505,7,0.0
940699267922395136,7,0.0
953427214467072001,7,0.0
989373548131450883,7,0.0
991007422515904513,7,0.0
1007021809212325889,7,0.0
984281709722664961,7,0.0
988476346658652160,7,0.0
851760871899660288,7,0.0
891147577331548168,7,0.0
890715469339361280,7,0.0
795111833698566145,7,0.0
996437910409314305,7,0.0
929362203602845696,7,0.0
993270217361063937,7,0.0
996600638157750272,7,0.0
993728713604595713,7,0.0
1006443466054762497,7,0.0
1002196052664254465,7,0.0
864429444703125508,7,0.0
972688459144495105,7,0.0
954153991773814785,7,0.0
983740750080180225,7,0.0
949135820670173185,7,0.0
1006899763574800384,7,0.0
920610090921689089,7,0.0
771725221435998209,7,0.0
921898718476959744,7,0.0
949530545179983873,7,0.0
996204813906870273,6,0.0
957632846444298242,6,0.0
947492050667372545,6,0.0
935814137617186817,6,0.0
988702846058561539,6,0.0
804964557474496513,6,0.0
876317364574617600,6,0.0
1004849174434807809,6,0.0
852828497582686208,6,0.0
854991236944560128,6,0.0
974238770536316929,6,0.0
973908917047001089,6,0.0
925590878586077185,6,0.0
947125913259147264,6,0.0
934569490648268803,6,0.0
986764407089725441,6,0.0
963101817236160513,6,0.0
989346060427919361,6,0.0
992805123934453760,6,0.0
935998855729250307,6,0.0
889323487585894401,6,0.0
823024035938631680,6,0.0
1002003638114189312,6,0.0
955041297604214785,6,0.0
998633635036790785,6,0.0
1001997041039835136,6,0.0
921059791152283649,6,0.0
983259164057206788,6,0.0
872614209320255504,6,0.0
985799035805499392,6,0.0
997915653995888642,6,0.0
978873212068560896,6,0.0
983972747020337152,6,0.0
974437782165782528,6,0.0
996032190617616406,6,0.0
982145358688813057,6,0.0
950624559383117825,6,0.0
1007424230465208322,6,0.0
994408211797573632,6,0.0
999513244401991680,6,0.0
994844717931823111,6,0.0
951531656377270273,6,0.0
943774601942990849,6,0.0
842066477705789441,6,0.0
982773179802583062,6,0.0
894363648862322688,6,0.0
895424677555929090,6,0.0
1007132859910324224,6,0.0
970776408469864448,6,0.0
978596135078330369,6,0.0
996305969017716749,6,0.0
921792065913946113,6,0.0
993609966464794624,6,0.0
983127222629761025,6,0.0
985730866130124802,6,0.0
887631339151032320,6,0.0
884138190755266561,6,0.0
974227775516180480,6,0.0
996563254650929152,6,0.0
992321338830684160,6,0.0
927993311516557312,6,0.0
965496553661005825,6,0.0
763054472663007233,6,0.0
1002362079115608065,6,0.0
964245309399564289,6,0.0
974061749283848193,6,0.0
920711245968048135,6,0.0
972966635524194304,6,0.0
957680125362831361,6,0.0
855921423776874497,6,0.0
1005209814088417282,6,0.0
997881569173831680,6,0.0
997506635559272449,6,0.0
958908279856037889,6,0.0
1004319209714089985,6,0.0
985657198811742209,6,0.0
1004465444651532289,6,0.0
968629062220054528,6,0.0
991492307108102145,6,0.0
962152938775642112,6,0.0
1006865678649917440,6,0.0
938878476674662401,6,0.0
772052875857297408,6,0.0
926415512250810368,6,0.0
997373594712539137,6,0.0
1003471486162501633,6,0.0
1003059169406418945,6,0.0
722843133452025856,6,0.0
980476300063866881,6,0.0
991333977376423938,6,0.0
1006851385121046529,6,0.0
985426301353721857,6,0.0
942157220380540928,6,0.0
990058543897378816,6,0.0
985730866130124801,6,0.0
949603112982675456,6,0.0
1005886013658103808,6,0.0
949107233232191489,6,0.0
999891476466892801,6,0.0
991517595715567617,6,0.0
823024035938631682,6,0.0
831536454941016065,6,0.0
1004509425098031105,6,0.0
961012745155772417,6,0.0
927257738172825600,6,0.0
947960442677821440,6,0.0
840124740184113152,6,0.0
993659444452851712,6,0.0
1007175740832940032,6,0.0
914336277530214400,6,0.0
806993156409720832,6,0.0
990862286821916672,6,0.0
1000775483652898817,6,0.0
980642326386900993,6,0.0
903718293769486336,6,0.0
996032190617616424,6,0.0
964233214725193729,6,0.0
998537977462063105,6,0.0
888983738432159745,6,0.0
1004483036873162755,6,0.0
932644245953445889,6,0.0
989954090349428737,6,0.0
946178134323953665,6,0.0
877989721707053056,6,0.0
1007297786633125888,6,0.0
999279048324743169,6,0.0
1006563312930390016,6,0.0
772397023068618752,6,0.0
997553914712031232,6,0.0
785991384752062465,6,0.0
1004686446649671681,6,0.0
1007869532727934977,6,0.0
1005772763967324161,6,0.0
912903614028054531,6,0.0
1000222429440180224,6,0.0
906596815293906945,6,0.0
999382402501312513,6,0.0
1007730994284265472,6,0.0
875883057344872449,6,0.0
986322403279437825,6,0.0
995243840651919361,6,0.0
1007788168777760768,6,0.0
1007291189652160514,6,0.0
961478938100170752,6,0.0
1000694119922663424,6,0.0
1005524274410946561,6,0.0
1006711747009314816,6,0.0
989005211658616840,6,0.0
938443069933486083,6,0.0
969834126948237313,6,0.0
1005304372046069760,6,0.0
1001163611286798337,6,0.0
1005428616880848896,6,0.0
1000324683868995585,6,0.0
972221166760951809,6,0.0
964807159808917507,6,0.0
1007378050963668992,6,0.0
995664953579798529,6,0.0
1007866234130464768,6,0.0
940116526620016641,6,0.0
997734234541195264,6,0.0
988913952206684161,6,0.0
996156435348193293,6,0.0
1005498985671557120,6,0.0
1004588590085111809,6,0.0
992998638037893120,6,0.0
1003733169931223040,6,0.0
1003681493030862849,6,0.0
1007851940692230148,6,0.0
